route_id,origin,origin_lat,origin_lon,origin_type,destination,destination_lat,destination_lon,destination_type,waypoint_1,waypoint_1_lat,waypoint_1_lon,waypoint_2,waypoint_2_lat,waypoint_2_lon,waypoint_3,waypoint_3_lat,waypoint_3_lon,distance_miles,vehicle_type,vehicle_capacity_tons,cargo_type,cargo_weight_tons,pickup_datetime,delivery_datetime,estimated_duration_hours,fuel_cost_gbp,total_cost_gbp,co2_emissions_kg,priority,driver_id,pickup_hour,pickup_day_of_week,pickup_day_name,is_weekend,is_peak_hour,weather_condition,traffic_condition,delay_risk,on_time,actual_duration_hours,customer_rating,route_efficiency,capacity_utilization,cost_per_mile,origin_is_major_city,destination_is_major_city,origin_is_port,destination_is_port,origin_is_distribution,destination_is_distribution,origin_is_city,destination_is_city,origin_is_junction,destination_is_junction,is_long_haul,is_express,is_heavy_cargo,origin_centrality,destination_centrality,weather_risk,traffic_risk,overall_risk,distance_miles_normalized,cargo_weight_tons_normalized,estimated_duration_hours_normalized,fuel_cost_gbp_normalized,total_cost_gbp_normalized,co2_emissions_kg_normalized,capacity_utilization_normalized,cost_per_mile_normalized,route_efficiency_normalized
UK_02922,Watford Gap,52.3067,-1.1222,junction,Birmingham,52.4862,-1.8904,major_city,Plymouth,50.3755,-4.1427,,,,,,,494.5,HGV_32t,20,Retail,16.51,8/2/2025 6:32,8/2/2025 19:11,12.65,618.15,976.59,391.9,Next-Day,DRV_2711,6,5,Saturday,1,0,Clear,Moderate,0.1,FALSE,18.40509065,3,0.545052122,0.8255,1.974903943,0,1,0,0,0,0,0,0,1,0,1,1,1,0.5,0.9,0.1,0.3,0.166666667,-0.153369845,0.887671134,-0.15197055,-0.13752752,-0.225770601,0.44418744,1.305782046,-0.355790102,-2.744740736
UK_02923,Derby,52.9226,-1.4746,major_city,Norwich,52.6309,1.2974,city,Scotch Corner,54.4033,-1.6622,,,,,,,339.9,HGV_44t,26,Pharmaceuticals,11.17,7/29/2025 10:08,7/29/2025 20:55,10.79,492.87,923.26,140.1,Same-Day,DRV_1409,10,1,Tuesday,0,0,Cloudy,Moderate,0.1,TRUE,10.21526523,5,1,0.429615385,2.716269491,1,0,0,0,0,0,0,1,0,0,1,1,1,0.5,0.5,0.2,0.3,0.2,-0.714336901,-0.012739632,-0.404412872,-0.467466407,-0.3248006,-0.900313492,-0.989324578,1.700106867,0.671728652
UK_02924,Daventry,52.2574,-1.1606,distribution,Rugby,52.3708,-1.2651,distribution,Scotch Corner,54.4033,-1.6622,Blackpool,53.8175,-3.0357,,,,411.7,HGV_7.5t,5,Food & Beverages,3.61,7/13/2025 9:00,7/13/2025 18:18,9.29,349.94,641.5,285.5,Express,DRV_4000,9,6,Sunday,1,1,Heavy Rain,Light,0.5,TRUE,8.976445527,5,1,0.722,1.558173427,0,0,0,0,1,1,0,0,0,0,1,1,0,0.5,0.5,0.6,0.1,0.4,-0.453810157,-1.28747847,-0.60799539,-0.843888544,-0.848008785,-0.123941628,0.705749799,-1.511434585,0.671728652
UK_02925,Grimsby,53.575,-0.075,port,Oxford,51.752,-1.2577,city,Peterborough,52.5695,-0.2405,Sheffield,53.3811,-1.4701,Wolverhampton,52.5861,-2.1289,334.2,HGV_32t,20,Pharmaceuticals,12.66,7/15/2025 12:16,7/15/2025 22:14,9.97,417.77,699.74,203.1,Same-Day,DRV_1112,12,1,Tuesday,0,0,Clear,Moderate,0.1,FALSE,14.83388749,2,0.512147695,0.633,2.093776182,0,0,1,0,0,0,0,1,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,-0.735019387,0.238498578,-0.515704649,-0.665250654,-0.739861267,-0.563921281,0.18978004,-0.026142905,-2.991839308
UK_02926,Belfast,54.5973,-5.9301,major_city,Manchester,53.4808,-2.2426,major_city,Lancaster,54.0469,-2.801,Ipswich,52.0567,1.1482,,,,664.1,HGV_32t,20,Automotive,7.55,8/9/2025 14:44,8/10/2025 6:35,15.84,830.13,1273.6,240.7,Same-Day,DRV_4204,14,5,Saturday,1,0,Fog,Moderate,0.4,FALSE,17.95647215,1,0.866384334,0.3775,1.917783466,1,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0.9,0.7,0.3,0.466666667,0.462024805,-0.623130451,0.280981606,0.420745512,0.325755745,-0.363153867,-1.291458988,-0.514192143,-0.331669439
UK_02927,Portsmouth,50.8198,-1.088,major_city,Birmingham Interchange,52.4506,-1.7242,junction,Tilbury,51.4545,0.3584,Milton Keynes,52.0406,-0.7594,,,,230.5,HGV_44t,26,Electronics,19.19,7/25/2025 13:13,7/25/2025 18:19,5.09,334.24,547.93,163.3,Standard,DRV_5882,13,4,Friday,0,0,Cloudy,Moderate,0.1,TRUE,5.59006288,4,0.901755819,0.738076923,2.377136659,1,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0.5,0.2,0.3,0.2,-1.111295478,1.33956268,-1.178026441,-0.885236249,-1.021761589,-0.776435726,0.798954362,0.759650215,-0.066044294
UK_02928,Rugby,52.3708,-1.2651,distribution,Luton,51.8787,-0.42,city,Blackpool,53.8175,-3.0357,,,,,,,376.6,HGV_44t,26,Agricultural,19.37,7/24/2025 12:26,7/24/2025 22:48,10.36,546.11,838.08,269.4,Next-Day,DRV_1860,12,3,Thursday,0,0,Clear,Moderate,0.1,TRUE,10.90076621,5,0.947802489,0.745,2.225385024,0,0,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,-0.581170724,1.369913605,-0.462773194,-0.327252914,-0.482973773,-0.209908526,0.839090298,0.338824445,0.279747051
UK_02929,Tilbury,51.4545,0.3584,port,Birmingham Interchange,52.4506,-1.7242,junction,Cardiff,51.4816,-3.1791,Ipswich,52.0567,1.1482,,,,631,HGV_44t,26,Textiles,9.93,7/29/2025 12:29,7/30/2025 4:40,16.18,914.97,1321.32,231.4,Next-Day,DRV_4115,12,1,Tuesday,0,0,Cloudy,Light,0.1,FALSE,22.31419241,3,0.620878096,0.381923077,2.094009509,0,0,1,0,0,0,0,0,0,1,1,1,0,0.5,0.5,0.2,0.1,0.133333333,0.34192125,-0.22182378,0.327126976,0.644181138,0.414368375,-0.412811764,-1.265816584,-0.025495861,-2.175319206
UK_02930,Grimsby,53.575,-0.075,port,Dover,51.1279,1.3134,port,Harwich,51.9454,1.2895,Aberdeen,57.1497,-2.0943,Leeds,53.8008,-1.5491,1248.7,HGV_44t,26,Construction Materials,21.61,8/2/2025 10:46,8/3/2025 23:22,36.59,1810.63,2783.98,996.5,Express,DRV_6173,10,5,Saturday,1,0,Clear,Light,0.1,TRUE,38.81113441,4,0.939296682,0.831153846,2.229502683,0,0,1,1,0,0,0,0,0,0,1,1,1,0.5,0.9,0.1,0.1,0.1,2.583249522,1.747614001,3.09720644,3.003001894,3.130423473,3.672484752,1.338559728,0.350243215,0.215871974
UK_02931,Luton,51.8787,-0.42,city,Plymouth,50.3755,-4.1427,major_city,Dundee,56.462,-2.9707,,,,,,,911.8,LGV,2,Agricultural,1.76,7/31/2025 15:45,8/1/2025 8:29,16.72,501.5,1023.57,772.4,Same-Day,DRV_9624,15,3,Thursday,0,0,Light Rain,Moderate,0.1,TRUE,16.9868914,5,0.984037595,0.88,1.122581707,0,1,0,0,0,0,1,0,0,0,1,1,0,0.5,0.5,0.3,0.3,0.233333333,1.360805787,-1.599418529,0.400416683,-0.444738337,-0.138532098,2.475889602,1.621741056,-2.719383486,0.551857631
UK_02932,Sunderland,54.9069,-1.3838,city,Birmingham,52.4862,-1.8904,major_city,Norwich,52.6309,1.2974,Aberdeen,57.1497,-2.0943,,,,1077.4,HGV_32t,20,Paper Products,11.73,7/27/2025 8:17,7/28/2025 13:35,29.3,1346.7,2143.6,606.4,Next-Day,DRV_9870,8,6,Sunday,1,1,Cloudy,Moderate,0.2,FALSE,41.76221035,3,0.574668589,0.5865,1.989604604,0,1,0,0,0,0,1,0,0,0,1,1,1,0.5,0.9,0.2,0.3,0.233333333,1.961686412,0.081685467,2.107795402,1.781190366,1.941283574,1.589522824,-0.079799666,-0.31502338,-2.522333389
UK_02933,Doncaster,53.5228,-1.1288,distribution,Cardiff,51.4816,-3.1791,major_city,Leeds,53.8008,-1.5491,,,,,,,240.1,HGV_32t,20,General Freight,12.89,7/22/2025 8:41,7/22/2025 14:14,5.54,300.1,489.78,148.6,Next-Day,DRV_7599,8,1,Tuesday,0,1,Fog,Heavy,0.7,TRUE,5.751984313,5,0.961735684,0.6445,2.039900042,0,1,0,0,1,0,0,0,0,0,1,1,1,0.5,0.5,0.7,0.6,0.666666667,-1.076461819,0.277280315,-1.116951685,-0.975147756,-1.129741983,-0.854927241,0.256450289,-0.175548004,0.384379546
UK_02934,Exeter,50.7184,-3.5339,city,Bath,51.3758,-2.3599,city,Aberdeen,57.1497,-2.0943,Blackpool,53.8175,-3.0357,,,,1030.2,HGV_44t,26,Textiles,9.85,7/11/2025 2:18,7/12/2025 5:12,26.9,1493.83,2136.86,374.5,Standard,DRV_7324,2,4,Friday,0,0,Snow,Light,0.4,FALSE,34.14381361,3,0.730713249,0.378846154,2.074218598,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5,0.5,0.9,0.1,0.466666667,1.79042092,-0.23531308,1.782063373,2.168673672,1.928767876,0.351279115,-1.283654778,-0.080378466,-1.350502879
UK_02935,Coventry,52.4068,-1.5197,distribution,Cambridge,52.2053,0.1218,city,Doncaster,53.5228,-1.1288,,,,,,,238.5,HGV_32t,20,Construction Materials,17.21,7/16/2025 13:17,7/16/2025 19:03,5.76,298.07,532.3,197,Express,DRV_7824,13,2,Wednesday,0,0,Light Rain,Light,0.1,TRUE,5.598080124,4,1,0.8605,2.231865828,0,0,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-1.082267429,1.005702508,-1.087092916,-0.980493988,-1.050785382,-0.596492591,1.508691502,0.356796505,0.671728652
UK_02936,Liverpool,53.4084,-2.9916,major_city,Warrington,53.39,-2.597,distribution,Leeds,53.8008,-1.5491,Sunderland,54.9069,-1.3838,,,,355.5,HGV_18t,12,Textiles,3.79,7/15/2025 8:19,7/15/2025 16:44,8.42,391.03,774.12,107.7,Same-Day,DRV_3934,8,1,Tuesday,0,1,Snow,Moderate,0.5,TRUE,8.534478291,5,0.986404003,0.315833333,2.177552743,1,0,0,0,0,1,0,0,0,0,1,1,0,0.8,0.5,0.9,0.3,0.566666667,-0.657732205,-1.257127545,-0.726073251,-0.735673434,-0.601742922,-1.073315201,-1.648966124,0.206179703,0.569628371
UK_02937,Warrington,53.39,-2.597,distribution,Peterborough,52.5695,-0.2405,distribution,Newcastle,54.9783,-1.6178,,,,,,,400.5,HGV_18t,12,Paper Products,5.46,8/8/2025 23:20,8/9/2025 9:56,10.59,440.59,734.36,174.8,Express,DRV_3610,23,4,Friday,0,0,Light Rain,Moderate,0.1,TRUE,10.67544943,5,0.991931121,0.455,1.83360799,0,0,0,0,1,1,0,0,0,0,1,1,0,0.5,0.5,0.3,0.3,0.233333333,-0.494449426,-0.97553841,-0.431557208,-0.605151633,-0.675574401,-0.715030798,-0.842159478,-0.747620992,0.611134725
UK_02938,Glasgow,55.8642,-4.2518,major_city,Northampton,52.2405,-0.9027,distribution,Carlisle,54.8951,-2.9382,,,,,,,351.3,HGV_32t,20,Automotive,8.93,8/6/2025 9:11,8/6/2025 19:43,10.53,439.14,831.18,150.6,Same-Day,DRV_6095,9,2,Wednesday,0,1,Light Rain,Heavy,0.4,FALSE,13.74737496,3,0.694456319,0.4465,2.366011956,1,0,0,0,0,1,0,0,0,0,1,1,0,0.8,0.5,0.3,0.6,0.433333333,-0.672971931,-0.390440028,-0.439700509,-0.60897037,-0.49578658,-0.844248124,-0.891437489,0.728800057,-1.622777344
UK_02939,Dover,51.1279,1.3134,port,Glasgow,55.8642,-4.2518,major_city,Brighton,50.8225,-0.1372,Newcastle,54.9783,-1.6178,,,,591.7,HGV_44t,26,Manufacturing,13.78,7/15/2025 15:54,7/16/2025 8:30,16.59,857.97,1283.9,301,Same-Day,DRV_4458,15,1,Tuesday,0,0,Cloudy,Moderate,0.1,TRUE,16.14526699,4,1,0.53,2.169849586,0,1,1,0,0,0,0,0,0,0,1,1,1,0.9,0.8,0.2,0.3,0.2,0.199320957,0.427348776,0.382772865,0.494065265,0.344882109,-0.041178465,-0.407353502,0.184817911,0.671728652
UK_02940,Harwich,51.9454,1.2895,port,Reading,51.4543,-0.9781,city,Bath,51.3758,-2.3599,,,,,,,291.1,HGV_32t,20,Textiles,10.17,7/29/2025 9:10,7/29/2025 15:31,6.35,363.87,639.49,142.1,Standard,DRV_5389,9,1,Tuesday,0,1,Cloudy,Moderate,0.2,TRUE,6.066264554,5,1,0.5085,2.196805222,0,0,1,0,0,0,0,1,0,0,1,0,1,0.5,0.5,0.2,0.3,0.233333333,-0.891408003,-0.18135588,-1.007017126,-0.807202331,-0.851741212,-0.889634374,-0.531997882,0.259569172,0.671728652
UK_02941,Manchester,53.4808,-2.2426,major_city,Tilbury,51.4545,0.3584,port,Glasgow,55.8642,-4.2518,,,,,,,677.4,HGV_44t,26,Paper Products,19.94,8/7/2025 14:53,8/8/2025 12:29,21.6,982.21,1579.76,498.6,Standard,DRV_4760,14,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,23.12080709,4,0.929592264,0.766923077,2.332093298,1,0,0,1,0,0,0,0,0,0,1,0,1,0.9,0.5,0.2,0.3,0.2,0.510283937,1.466024866,1.062738475,0.821265197,0.894272986,1.013918374,0.96618743,0.634739487,0.142995834
UK_02942,Northampton,52.2405,-0.9027,distribution,Edinburgh,55.9533,-3.1883,major_city,Gloucester,51.8642,-2.2446,Norwich,52.6309,1.2974,,,,638.7,HGV_32t,20,Automotive,13.22,7/26/2025 4:34,7/26/2025 18:43,14.14,798.42,1229.89,405.3,Same-Day,DRV_6942,4,5,Saturday,1,0,Clear,Light,0.1,TRUE,13.06536659,5,1,0.661,1.92561453,0,1,0,0,1,0,0,0,0,0,1,1,1,0.5,0.8,0.1,0.1,0.1,0.369860748,0.332923677,0.050254752,0.337233682,0.244589398,0.515737529,0.352107604,-0.492475651,0.671728652
UK_02943,Aberdeen,57.1497,-2.0943,port,Felixstowe,51.9567,1.3511,port,Dundee,56.462,-2.9707,,,,,,,525.2,Van,1,Pharmaceuticals,0.74,7/10/2025 8:32,7/10/2025 20:07,11.59,210.09,547.56,373.7,Next-Day,DRV_9889,8,3,Thursday,0,1,Light Rain,Moderate,0.2,TRUE,12.06488303,5,0.959026486,0.74,1.042574257,0,0,1,1,0,0,0,0,0,0,1,1,0,0.5,1,0.3,0.3,0.266666667,-0.041974705,-1.771407103,-0.295835529,-1.212199155,-1.022448652,0.347007468,0.810103233,-2.941253888,0.3640346
UK_02944,Hull,53.7443,-0.3377,port,Milton Keynes,52.0406,-0.7594,distribution,York,53.96,-1.0873,,,,,,,218.4,LGV,2,Textiles,0.62,7/30/2025 21:48,7/31/2025 2:12,4.39,120.12,317.47,65.2,Standard,DRV_8371,21,2,Wednesday,0,0,Light Rain,Moderate,0.1,TRUE,4.290012337,5,1,0.31,1.453617216,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5,0.9,0.3,0.3,0.233333333,-1.155200403,-1.791641052,-1.273031616,-1.44914521,-1.44970934,-1.300246454,-1.682784367,-1.801381694,0.671728652
UK_02945,Gloucester,51.8642,-2.2446,city,Bath,51.3758,-2.3599,city,Dundee,56.462,-2.9707,,,,,,,901.3,HGV_18t,12,Textiles,8.1,7/22/2025 5:48,7/23/2025 1:15,19.44,991.44,1511,584.1,Express,DRV_3427,5,1,Tuesday,0,0,Light Rain,Moderate,0.1,TRUE,20.79464787,5,0.930316468,0.675,1.676467325,0,0,0,0,0,0,1,1,0,0,1,1,0,0.5,0.5,0.3,0.3,0.233333333,1.322706472,-0.530391515,0.769579649,0.845573434,0.76659058,1.470450661,0.433271387,-1.183391197,0.148434299
UK_02946,Grimsby,53.575,-0.075,port,York,53.96,-1.0873,city,Manchester,53.4808,-2.2426,Dover,51.1279,1.3134,,,,717.3,HGV_32t,20,Chemical Products,11.96,7/16/2025 21:31,7/17/2025 16:32,19.01,896.58,1379.33,411.9,Standard,DRV_7017,21,2,Wednesday,0,0,Cloudy,Moderate,0.1,TRUE,20.20998706,5,0.936876009,0.598,1.922947163,0,0,1,0,0,0,0,1,0,0,1,0,1,0.5,0.5,0.2,0.3,0.2,0.655061334,0.120467204,0.711219327,0.595749017,0.522088799,0.550978618,-0.013129416,-0.499872583,0.19769373
UK_02947,Felixstowe,51.9567,1.3511,port,Tilbury,51.4545,0.3584,port,Cardiff,51.4816,-3.1791,Derby,52.9226,-1.4746,,,,622.7,HGV_32t,20,General Freight,16.19,7/12/2025 19:12,7/13/2025 12:21,17.15,778.41,1304.83,484.1,Express,DRV_6400,19,5,Saturday,1,1,Clear,Light,0.2,TRUE,17.60089049,5,0.973709009,0.8095,2.095439216,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.5,0.1,0.1,0.133333333,0.311804649,0.833713935,0.458777005,0.284535109,0.383747623,0.93649477,1.213023438,-0.021531108,0.474294243
UK_02948,Nottingham,52.9548,-1.1581,major_city,Coventry,52.4068,-1.5197,distribution,Derby,52.9226,-1.4746,Watford Gap,52.3067,-1.1222,,,,94,HGV_18t,12,General Freight,9.78,8/9/2025 22:48,8/10/2025 0:57,2.14,103.43,315.61,73.6,Next-Day,DRV_9515,22,5,Saturday,1,0,Cloudy,Moderate,0.1,TRUE,2.128249891,4,1,0.815,3.357553191,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0.2,0.3,0.2,-1.606586573,-0.247116217,-1.578405393,-1.493100191,-1.453163227,-1.255394159,1.24490921,3.478464683,0.671728652
UK_02949,Middlesbrough,54.5742,-1.235,city,Watford Gap,52.3067,-1.1222,junction,Scotch Corner,54.4033,-1.6622,,,,,,,205.7,HGV_44t,26,Textiles,13.05,7/11/2025 6:11,7/11/2025 12:41,6.49,298.32,565.69,99.1,Standard,DRV_7331,6,4,Friday,0,0,Clear,Moderate,0.1,TRUE,5.99606301,5,1,0.501923077,2.750072922,0,0,0,0,0,0,1,0,0,1,1,0,1,0.5,0.5,0.1,0.3,0.166666667,-1.201282432,0.304258915,-0.988016091,-0.979835585,-0.988782538,-1.119235407,-0.570127021,1.793847898,0.671728652
UK_02950,Portsmouth,50.8198,-1.088,major_city,Peterborough,52.5695,-0.2405,distribution,Leeds,53.8008,-1.5491,Harwich,51.9454,1.2895,,,,584.6,HGV_32t,20,E-commerce,8.96,7/19/2025 14:18,7/20/2025 3:39,13.35,730.76,1215.91,251.5,Standard,DRV_3485,14,5,Saturday,1,0,Clear,Light,0.1,TRUE,14.43570742,4,0.918673601,0.448,2.079900787,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.5,0.1,0.1,0.1,0.173558563,-0.385381541,-0.056965374,0.159043507,0.218629537,-0.30548663,-0.882741369,-0.064621065,0.061001213
UK_02951,Sheffield,53.3811,-1.4701,major_city,Tilbury,51.4545,0.3584,port,Gloucester,51.8642,-2.2446,Aberdeen,57.1497,-2.0943,,,,1059.6,HGV_44t,26,Metal Goods,17.46,7/15/2025 15:11,7/16/2025 20:56,29.75,1536.38,2352,683.2,Express,DRV_7202,15,1,Tuesday,0,0,Clear,Moderate,0.1,TRUE,27.12308049,5,1,0.671538462,2.219705549,1,0,0,1,0,0,0,0,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,1.897099002,1.04785657,2.168870157,2.280733854,2.328267482,1.999600948,0.413203418,0.32307457,0.671728652
UK_02952,Dundee,56.462,-2.9707,city,Rugby,52.3708,-1.2651,distribution,Northampton,52.2405,-0.9027,,,,,,,388,HGV_32t,20,Automotive,12.06,7/20/2025 7:38,7/20/2025 16:52,9.23,484.97,878.35,224.6,Same-Day,DRV_8522,7,6,Sunday,1,1,Heavy Rain,Light,0.5,TRUE,9.419310119,4,0.979489695,0.603,2.26378866,0,0,0,0,0,1,1,0,0,0,1,1,1,0.5,0.5,0.6,0.1,0.4,-0.539805754,0.137328829,-0.616138691,-0.488271941,-0.408195261,-0.449120765,0.015857649,0.445322406,0.517704787
UK_02953,Bath,51.3758,-2.3599,city,Dundee,56.462,-2.9707,city,Northampton,52.2405,-0.9027,,,,,,,493.7,HGV_44t,26,Temperature Controlled,16.36,8/8/2025 15:57,8/9/2025 3:31,11.56,715.81,1120.9,298.2,Next-Day,DRV_8954,15,4,Friday,0,0,Light Rain,Light,0.1,TRUE,11.21354888,4,1,0.629230769,2.27040713,0,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-0.15627265,0.862378697,-0.299907179,0.11967101,0.042202757,-0.05612923,0.167928252,0.463676229,0.671728652
UK_02954,Northampton,52.2405,-0.9027,distribution,Leicester,52.6369,-1.1398,major_city,Reading,51.4543,-0.9781,Newcastle,54.9783,-1.6178,,,,559.7,HGV_44t,26,Chemical Products,17.01,8/6/2025 7:26,8/6/2025 20:36,13.16,811.58,1262.84,351.6,Next-Day,DRV_7987,7,2,Wednesday,0,1,Cloudy,Moderate,0.2,TRUE,11.94488885,5,1,0.654230769,2.25628015,0,1,0,0,1,0,0,0,0,0,1,1,1,0.5,0.5,0.2,0.3,0.233333333,0.083208759,0.971979258,-0.082752493,0.371892013,0.305775194,0.229003216,0.312863578,0.424500394,0.671728652
UK_02955,Manchester,53.4808,-2.2426,major_city,Sunderland,54.9069,-1.3838,city,Portsmouth,50.8198,-1.088,,,,,,,615.1,HGV_7.5t,5,Automotive,3.92,7/25/2025 11:25,7/26/2025 3:28,16.04,522.85,963.86,463.2,Express,DRV_8808,11,4,Friday,0,0,Clear,Moderate,0.1,TRUE,15.03704633,5,1,0.784,1.566997236,1,0,0,0,0,0,0,1,0,0,1,1,0,0.9,0.5,0.1,0.3,0.166666667,0.284228002,-1.235207433,0.308125941,-0.388510725,-0.249409301,0.824897989,1.065189406,-1.486965088,0.671728652
UK_02956,Watford Gap,52.3067,-1.1222,junction,Doncaster,53.5228,-1.1288,distribution,Exeter,50.7184,-3.5339,,,,,,,475.7,HGV_44t,26,Electronics,17.83,8/9/2025 14:48,8/10/2025 3:38,12.84,689.79,1158.97,313.2,Next-Day,DRV_7429,14,5,Saturday,1,0,Light Rain,Light,0.1,FALSE,16.71648199,3,0.698093303,0.685769231,2.436346437,0,0,0,0,0,1,0,0,1,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-0.221585761,1.110244582,-0.126183431,0.051144431,0.112896026,0.023964154,0.495705065,0.92384614,-1.595465104
UK_02957,Hull,53.7443,-0.3377,port,Bath,51.3758,-2.3599,city,Preston,53.7632,-2.7031,,,,,,,329.7,Van,1,E-commerce,0.87,7/20/2025 4:37,7/20/2025 11:51,7.23,131.87,373.9,275.3,Standard,DRV_5990,4,6,Sunday,1,0,Heavy Rain,Light,0.4,FALSE,10.626796,1,0.530180359,0.87,1.134061268,0,0,1,0,0,0,0,1,0,0,1,0,0,0.5,0.5,0.6,0.1,0.366666667,-0.751347664,-1.74948699,-0.887582048,-1.418200271,-1.344922863,-0.178405128,1.563766926,-2.687549264,-2.856421495
UK_02958,Bath,51.3758,-2.3599,city,Rugby,52.3708,-1.2651,distribution,Aberdeen,57.1497,-2.0943,Belfast,54.5973,-5.9301,,,,1179.5,HGV_32t,20,Electronics,17.1,7/26/2025 12:54,7/27/2025 18:30,29.59,1474.32,2194.79,968,Standard,DRV_4035,12,5,Saturday,1,0,Light Rain,Light,0.1,TRUE,31.23330691,5,0.944464113,0.855,1.860779992,0,0,0,0,0,1,1,0,0,0,1,0,1,0.5,0.5,0.3,0.1,0.166666667,2.332156894,0.987154721,2.147154688,2.117291905,2.036339746,3.520307323,1.476805731,-0.672269722,0.25467723
UK_02959,Liverpool,53.4084,-2.9916,major_city,Doncaster,53.5228,-1.1288,distribution,Inverness,57.4778,-4.2247,Manchester,53.4808,-2.2426,,,,780.8,HGV_32t,20,Metal Goods,12.93,7/26/2025 10:06,7/27/2025 8:55,22.81,975.99,1655.29,484.5,Express,DRV_9444,10,5,Saturday,1,0,Clear,Moderate,0.1,FALSE,29.86110051,3,0.690876786,0.6465,2.119992316,1,0,0,0,0,1,0,0,0,0,1,1,1,0.8,0.5,0.1,0.3,0.166666667,0.885471477,0.284024965,1.226961706,0.804884131,1.034526799,0.938630594,0.268045115,0.046557627,-1.649658149
UK_02960,Manchester,53.4808,-2.2426,major_city,Watford Gap,52.3067,-1.1222,junction,Derby,52.9226,-1.4746,,,,,,,120.9,HGV_7.5t,5,Temperature Controlled,3.21,7/12/2025 11:54,7/12/2025 14:42,2.79,102.77,227.97,74.5,Express,DRV_9581,11,5,Saturday,1,0,Light Rain,Light,0.1,TRUE,2.958264042,4,0.939690308,0.642,1.88560794,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9,0.5,0.3,0.1,0.166666667,-1.508979756,-1.354924969,-1.490186302,-1.494838375,-1.615904445,-1.250588556,0.241956757,-0.603418795,0.218827939
UK_02961,Hull,53.7443,-0.3377,port,Reading,51.4543,-0.9781,city,Manchester,53.4808,-2.2426,,,,,,,287.4,HGV_32t,20,Metal Goods,7.62,7/31/2025 17:58,8/1/2025 1:10,7.2,359.22,705.52,105.1,Next-Day,DRV_9826,17,3,Thursday,0,1,Heavy Rain,Heavy,0.7,FALSE,10.42007664,2,0.552767133,0.381,2.454836465,0,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0.5,0.6,0.6,0.633333333,-0.904833476,-0.611327314,-0.891653699,-0.819448626,-0.72912822,-1.087198054,-1.271168042,0.97512124,-2.686804216
UK_02962,Hull,53.7443,-0.3377,port,Bath,51.3758,-2.3599,city,Northampton,52.2405,-0.9027,,,,,,,247.5,HGV_18t,12,E-commerce,3.97,7/20/2025 16:10,7/20/2025 22:44,6.56,272.23,595.41,78.6,Next-Day,DRV_7796,16,6,Sunday,1,0,Clear,Light,0.1,FALSE,8.994286132,3,0.628919797,0.330833333,2.40569697,0,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0.5,0.1,0.1,0.1,-1.049610873,-1.22677662,-0.978515573,-1.048546517,-0.933594622,-1.228696365,-1.562004929,0.838851435,-2.114929374
UK_02963,Dover,51.1279,1.3134,port,Luton,51.8787,-0.42,city,Manchester,53.4808,-2.2426,,,,,,,461.3,HGV_44t,26,Electronics,22.99,8/9/2025 3:59,8/9/2025 14:51,10.86,668.91,962.5,391.6,Same-Day,DRV_4610,3,5,Saturday,1,0,Clear,Light,0.1,TRUE,10.85752735,5,1,0.884230769,2.086494689,0,0,1,0,0,0,0,1,0,0,1,1,1,0.9,0.5,0.1,0.1,0.1,-0.27383625,1.980304424,-0.394912355,-0.003845384,-0.251934724,0.442585572,1.646268573,-0.046335372,0.671728652
UK_02964,Preston,53.7632,-2.7031,city,Bristol,51.4545,-2.5879,major_city,Ipswich,52.0567,1.1482,Cambridge,52.2053,0.1218,Sheffield,53.3811,-1.4701,603.5,HGV_44t,26,General Freight,13.29,8/6/2025 6:18,8/6/2025 21:09,14.85,875.02,1350.15,296.1,Express,DRV_3690,6,2,Wednesday,0,0,Clear,Light,0.1,TRUE,16.14100931,5,0.913063346,0.511153846,2.237199669,0,1,0,0,0,0,1,0,0,0,1,1,1,0.5,0.8,0.1,0.1,0.1,0.24213733,0.344726815,0.146617144,0.538968346,0.467903624,-0.067342303,-0.516612439,0.371587894,0.018870529
